canonical_id,F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-NA,F16-int,F3-NA,F3-String,F3-int,F7-NA,F12-NA,F17-NA,F2-NA,F2-String,F6-NA,F13-NA,F18-NA,F14-NA,F1-NA,F5-NA,F9-NA,F10-NA,F19-NA,F15-NA,F15-public,F0-NA,F4-NA,F4-boolean,F4-String,F4-int,F8-NA,F11-NA,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F74,F73,F84,F146,category
derby-B-126,8134,org/apache/derby/catalog/types,org/apache/derby/catalog/types/RoutineAliasInfo.java,3064,True,50,23,1282,1,0,188,13,16,0.8726899383983573,313,101,0.3226837060702875,1.0,30,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,39,7,STYLE,0.0236664162283997,SF_SWITCH_NO_DEFAULT,19,2,1,0.013471502590673576,0.002417962003454232,0.0003454231433506045,-1.0,0.0,0.0,0.06260032102728733,0.08480126588811351,-1.0,0.0,0.027936962750716332,0.08480126588811351,-1.0,-1.0,21,6969,3064,8134,41,0.31683168316831684,0,5,36,46,0.04410753575357537,27,5,0,32,5,22,27,0.31683168316831684,32,27,0,5,0,22,32,22,0.0198019801980198,22,1185,8135,22,1185,open
derby-B-120,8134,org/apache/derby/catalog/types,org/apache/derby/catalog/types/RoutineAliasInfo.java,3064,True,3,23,1282,1,0,188,1,16,0.4928131416837782,313,101,0.3226837060702875,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,39,7,MALICIOUS_CODE,0.034560480841472584,EI_EXPOSE_REP,18,2,1,0.013471502590673576,0.002417962003454232,0.0003454231433506045,-1.0,0.01098901098901099,0.001207583625166043,0.007434944237918215,4.9971618126111155e-05,-0.978021978021978,0.0,0.0007163323782234957,4.9971618126111155e-05,-1.0,-1.0,21,6969,3064,8134,41,0.31683168316831684,0,5,36,46,0.04410753575357537,27,5,0,32,5,22,27,0.31683168316831684,32,27,0,5,0,22,32,22,0.0198019801980198,22,1185,8135,22,1185,close
derby-B-108,8134,org/apache/derby/catalog/types,org/apache/derby/catalog/types/IndexDescriptorImpl.java,3064,True,3,20,1282,1,0,188,1,16,0.35714285714285715,216,98,0.4537037037037037,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,39,6,MALICIOUS_CODE,0.034560480841472584,EI_EXPOSE_REP,18,2,1,0.013471502590673576,0.002072538860103627,0.0003454231433506045,-1.0,0.01098901098901099,0.001207583625166043,0.007434944237918215,4.9971618126111155e-05,-0.978021978021978,0.0,0.0007163323782234957,4.9971618126111155e-05,-1.0,-1.0,10,6969,3064,8134,41,0.0,0,5,36,46,0.04410753575357537,0,0,0,0,0,0,0,0.0,0,27,0,5,0,0,32,22,0.0198019801980198,2580,3743,8135,22,1185,close
derby-B-1560,8134,org/apache/derby/impl/sql/execute,org/apache/derby/impl/sql/execute/DDLConstantAction.java,3064,True,67,14,17203,2,0,1541,21,151,0.3076208178438662,604,349,0.5778145695364238,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,207,3,STYLE,0.10067618332081142,DLS_DEAD_LOCAL_STORE,17,2,1,0.07150259067357513,0.0010362694300518132,0.0003454231433506045,-1.0,0.09570957095709573,0.002219211512418061,0.06260032102728733,0.08480126588811351,-0.8085808580858086,0.0,0.027936962750716332,0.08480126588811351,-0.8981481481481481,-1.0,10,2337,1589,3502,241,0.2456140350877193,81,358,-117,680,0.007261679860080886,0,0,0,0,3,0,11,0.0,14,136,0,227,0,8,363,-91,0.0028299252821855398,63,1226,8135,5,1168,close
derby-B-612,8134,org/apache/derby/iapi/store/raw,org/apache/derby/iapi/store/raw/FetchDescriptor.java,3064,True,8,12,671,1,8,233,3,26,0.3636363636363637,148,61,0.41216216216216217,0.375,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,5,4,MALICIOUS_CODE,0.04770848985725019,EI_EXPOSE_REP2,18,2,1,0.0017271157167530224,0.001381692573402418,0.0003454231433506045,-1.0,0.007874015748031496,0.000868001736003472,0.007434944237918215,4.9971618126111155e-05,-0.9842519685039368,0.0,0.0007163323782234957,4.9971618126111155e-05,-1.0,-1.0,5,6969,3064,8134,17,0.0,0,9,8,26,0.007939500586559409,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,5269,6432,8135,58,1221,open
derby-B-1559,8134,org/apache/derby/impl/sql/execute,org/apache/derby/impl/sql/execute/DDLConstantAction.java,3064,True,25,14,17203,2,0,1541,5,151,0.4990706319702602,604,349,0.5778145695364238,1.0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,207,3,STYLE,0.10067618332081142,DLS_DEAD_LOCAL_STORE,17,2,1,0.07150259067357513,0.0010362694300518132,0.0003454231433506045,-1.0,0.09570957095709573,0.002219211512418061,0.06260032102728733,0.08480126588811351,-0.8085808580858086,0.0,0.027936962750716332,0.08480126588811351,-0.8981481481481481,-1.0,10,2337,1589,3502,241,0.2456140350877193,81,358,-117,680,0.007261679860080886,0,0,0,0,3,0,11,0.0,14,136,0,227,0,8,363,-91,0.0028299252821855398,63,1226,8135,5,1168,close
derby-B-1248,3012,org/apache/derby/impl/sql/compile,org/apache/derby/impl/sql/compile/CreateSequenceNode.java,1217,True,40,5,56152,1,8,4497,14,235,0.5465587044534413,171,43,0.25146198830409355,0.05,75,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,322,3,STYLE,0.10067618332081142,DLS_DEAD_LOCAL_STORE,17,2,3,0.11122625215889463,0.0010362694300518132,0.0010362694300518132,-1.0,0.09570957095709573,0.002219211512418061,0.06260032102728733,0.08480126588811351,-0.8085808580858086,0.0,0.027936962750716332,0.08480126588811351,-0.9239130434782608,-1.0,6,1847,1217,3012,610,0.0,189,443,167,1242,0.021409778878493668,0,0,0,0,0,0,0,0.0,0,475,0,315,142,0,932,160,0.014748290613587938,380,1543,8135,5,1168,close
derby-B-238,7791,org/apache/derby/client/am,org/apache/derby/client/am/Sqlca.java,2804,True,6,27,17144,1,8,2530,1,88,0.9783889980353636,327,117,0.3577981651376147,0.8333333333333334,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,116,8,MALICIOUS_CODE,0.04770848985725019,EI_EXPOSE_REP2,18,2,1,0.04006908462867012,0.002763385146804836,0.0003454231433506045,-1.0,0.007874015748031496,0.000868001736003472,0.007434944237918215,4.9971618126111155e-05,-0.9842519685039368,0.0,0.0007163323782234957,4.9971618126111155e-05,-0.9032258064516128,-1.0,12,6626,2804,7791,1,0.0,0,1,0,2,0.0016064257028112448,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,254,1417,8135,97,1260,close
ant-B-819,7195,org/apache/tools/ant/taskdefs/optional/junit,org/apache/tools/ant/taskdefs/optional/junit/XMLJUnitResultFormatter.java,3454,True,19,15,3670,1,12,440,4,86,0.7408637873754153,169,100,0.591715976331361,0.5789473684210527,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,62,7,STYLE,0.08134757600657354,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,2,0.050243111831442464,0.005672609400324149,0.0016207455429497568,-1.0,0.04385964912280702,0.0013978660100543755,0.044155844155844164,0.28036495254003496,-0.912280701754386,0.0,0.014517506404782237,0.28036495254003496,-1.0,-1.0,64,12267,4527,13148,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,759,1472,13499,42,755,open
derby-B-199,7791,org/apache/derby/client/am,org/apache/derby/client/am/Cursor.java,2804,True,14,76,17144,1,14,2530,6,88,0.957796852646638,1047,218,0.2082139446036294,0.4642857142857143,3,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,116,1,STYLE,0.0236664162283997,SF_SWITCH_NO_DEFAULT,19,2,1,0.04006908462867012,0.0003454231433506045,0.0003454231433506045,-1.0,0.0,0.0,0.06260032102728733,0.08480126588811351,-1.0,0.0,0.027936962750716332,0.08480126588811351,-0.9032258064516128,0.0,32,6626,2804,7791,1,0.0,0,1,0,2,0.0016064257028112448,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,133,1296,8135,97,1260,open
derby-B-1958,7482,org/apache/derby/impl/store/raw/data,org/apache/derby/impl/store/raw/data/RawField.java,2621,True,3,2,12073,1,0,1268,1,88,0.8285714285714286,23,2,0.08695652173913042,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,162,2,MALICIOUS_CODE,0.04770848985725019,EI_EXPOSE_REP2,18,2,1,0.05595854922279793,0.000690846286701209,0.0003454231433506045,-1.0,0.007874015748031496,0.000868001736003472,0.007434944237918215,4.9971618126111155e-05,-0.9842519685039368,0.0,0.0007163323782234957,4.9971618126111155e-05,-0.8117647058823529,-1.0,5,6969,3064,8134,93,0.0,30,104,-11,227,0.012497198965446085,0,0,0,0,0,0,0,0.0,0,64,0,41,12,0,117,23,0.0062835660580021465,5273,6436,8135,10,1173,open
derby-B-1484,8134,org/apache/derby/impl/sql/compile,org/apache/derby/impl/sql/compile/UCode_CharStream.java,3064,True,3,27,56152,1,5,4497,1,235,0.7794117647058824,357,40,0.11204481792717087,0.6666666666666666,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,322,14,I18N,0.018031555221637862,DM_DEFAULT_ENCODING,19,1,1,0.11122625215889463,0.004835924006908464,0.0003454231433506045,-1.0,0.020833333333333332,0.010199652777777776,0.01492537313432836,3.2208844613994704e-05,-0.9583333333333334,0.0,0.00035816618911174784,3.2208844613994704e-05,-0.9239130434782608,-1.0,5,6969,3064,8134,610,0.0,189,443,167,1242,0.021409778878493668,0,0,0,0,0,0,0,0.0,0,475,0,315,142,0,932,160,0.014748290613587938,5282,6445,8135,5,1168,open
derby-B-449,8134,org/apache/derby/iapi/error,org/apache/derby/iapi/error/StandardException.java,3064,True,3,52,450,2,0,70,1,12,0.15712383488681758,447,192,0.42953020134228187,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,6,4,MALICIOUS_CODE,0.034560480841472584,EI_EXPOSE_REP,18,2,1,0.002072538860103627,0.001381692573402418,0.0003454231433506045,-1.0,0.01098901098901099,0.001207583625166043,0.007434944237918215,4.9971618126111155e-05,-0.978021978021978,0.0,0.0007163323782234957,4.9971618126111155e-05,-1.0,-1.0,17,6969,3064,8134,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,514,1677,8135,408,1571,close
derby-B-1611,8134,org/apache/derby/impl/sql/execute,org/apache/derby/impl/sql/execute/InsertConstantAction.java,3064,True,3,11,17203,1,0,1541,1,151,0.956989247311828,134,102,0.7611940298507462,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,207,4,MALICIOUS_CODE,0.034560480841472584,EI_EXPOSE_REP,18,2,1,0.07150259067357513,0.001381692573402418,0.0003454231433506045,0.0,0.01098901098901099,0.001207583625166043,0.007434944237918215,4.9971618126111155e-05,-0.978021978021978,0.0,0.0007163323782234957,4.9971618126111155e-05,-0.8981481481481481,-1.0,11,6969,3064,8134,241,0.0007855459544383348,81,358,-117,680,0.007261679860080886,0,1,0,1,1,-1,0,0.0007855459544383348,1,136,0,227,0,-1,363,-91,0.0028299252821855398,18,1181,8135,5,1168,open
derby-B-1132,8134,org/apache/derby/impl/sql/catalog,org/apache/derby/impl/sql/catalog/DataDictionaryImpl.java,3064,True,29,297,8491,2,0,655,11,52,0.44628899495054297,8603,4162,0.4837847262582821,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,113,41,STYLE,0.0236664162283997,SF_SWITCH_NO_DEFAULT,19,2,2,0.03903281519861832,0.014162348877374784,0.000690846286701209,-0.3333333333333333,0.0,0.0,0.06260032102728733,0.08480126588811351,-1.0,0.0,0.027936962750716332,0.08480126588811351,-0.68,-0.3877551020408163,192,6969,3064,8134,124,0.09599813142323264,0,30,94,154,0.004705215118417475,116,29,0,145,29,87,116,0.09599813142323264,145,124,0,30,0,87,154,94,0.004705215118417475,16,1179,8135,16,1179,open
derby-B-614,8134,org/apache/derby/iapi/tools/i18n,org/apache/derby/iapi/tools/i18n/LocalizedOutput.java,3064,True,4,4,342,1,0,55,1,3,0.6739130434782609,37,2,0.054054054054054064,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,10,1,I18N,0.018031555221637862,DM_DEFAULT_ENCODING,19,1,1,0.0034542314335060447,0.0003454231433506045,0.0003454231433506045,-1.0,0.020833333333333332,0.010199652777777776,0.01492537313432836,3.2208844613994704e-05,-0.9583333333333334,0.0,0.00035816618911174784,3.2208844613994704e-05,-1.0,-1.0,6,6969,3064,8134,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,5258,6421,8135,749,1912,open
derby-B-492,8134,org/apache/derby/iapi/services/context,org/apache/derby/iapi/services/context/SystemContext.java,3064,True,25,2,454,1,0,43,7,8,0.6585365853658537,51,13,0.2549019607843137,1.0,12,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,5,1,STYLE,0.004883546205860256,UCF_USELESS_CONTROL_FLOW,20,3,1,0.0017271157167530224,0.0003454231433506045,0.0003454231433506045,-1.0,0.0,0.0,0.06260032102728733,0.08480126588811351,-1.0,0.0,0.027936962750716332,0.08480126588811351,-1.0,-1.0,7,6969,3064,8134,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,2843,4006,8135,1100,2263,open
derby-B-1541,8134,org/apache/derby/impl/sql/execute,org/apache/derby/impl/sql/execute/BulkTableScanResultSet.java,3064,True,0,10,17203,1,0,1541,1,151,0.19,232,126,0.5431034482758621,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,207,2,STYLE,0.009015777610818931,RI_REDUNDANT_INTERFACES,20,3,0,0.07150259067357513,0.000690846286701209,0.0,0.0,0.045454545454545456,0.0011125238397965672,0.06260032102728733,0.08480126588811351,-0.9090909090909092,0.0,0.027936962750716332,0.08480126588811351,-0.8981481481481481,-1.0,14,6969,3064,8134,241,0.004464285714285714,81,358,-117,680,0.007261679860080886,2,2,0,4,2,0,2,0.004464285714285714,4,136,0,227,0,0,363,-91,0.0028299252821855398,18,1181,8135,5,1168,open
derby-B-1709,8134,org/apache/derby/impl/sql/execute/rts,org/apache/derby/impl/sql/execute/rts/RealProjectRestrictStatistics.java,3064,True,9,10,2007,1,0,344,1,38,0.2981927710843373,235,57,0.2425531914893617,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,28,2,MALICIOUS_CODE,0.04770848985725019,EI_EXPOSE_REP2,18,2,1,0.009671848013816924,0.000690846286701209,0.0003454231433506045,-1.0,0.007874015748031496,0.000868001736003472,0.007434944237918215,4.9971618126111155e-05,-0.9842519685039368,0.0,0.0007163323782234957,4.9971618126111155e-05,-1.0,-1.0,8,6969,3064,8134,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,604,1767,8135,142,1305,close
derby-B-577,3075,org/apache/derby/iapi/sql/dictionary,org/apache/derby/iapi/sql/dictionary/SequenceDescriptor.java,1273,True,6,26,4478,1,0,881,1,53,0.5700636942675159,179,93,0.5195530726256983,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,58,1,STYLE,0.0007513148009015777,UC_USELESS_VOID_METHOD,20,3,1,0.02003454231433506,0.0003454231433506045,0.0003454231433506045,1.0,0.5,0.00641025641025641,0.06260032102728733,0.08480126588811351,0.0,0.0,0.027936962750716332,0.08480126588811351,-0.9310344827586208,1.0,7,1910,1273,3075,3,0.0,0,2,1,5,0.00449236298292902,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,1,1,0.001347708894878706,380,1543,8135,19,1182,open
derby-B-513,8134,org/apache/derby/iapi/services/io,org/apache/derby/iapi/services/io/FormatableArrayHolder.java,3064,True,6,7,2409,1,0,288,2,39,0.4550898203592814,69,75,1.0869565217391304,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,26,2,MALICIOUS_CODE,0.04770848985725019,EI_EXPOSE_REP2,18,2,1,0.008981001727115717,0.000690846286701209,0.0003454231433506045,-1.0,0.007874015748031496,0.000868001736003472,0.007434944237918215,4.9971618126111155e-05,-0.9842519685039368,0.0,0.0007163323782234957,4.9971618126111155e-05,-0.7931034482758621,-1.0,7,6969,3064,8134,0,0.3235294117647059,0,55,-55,55,0.019746027615733703,0,0,0,0,11,0,0,0.0,11,0,0,0,0,-11,0,0,0.0,33,1196,8135,33,1196,close
derby-B-1087,8134,org/apache/derby/impl/sql,org/apache/derby/impl/sql/GenericPreparedStatement.java,3064,True,3,72,1591,3,0,263,1,14,0.4197080291970803,700,465,0.6642857142857143,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,19,8,MALICIOUS_CODE,0.034560480841472584,EI_EXPOSE_REP,18,2,1,0.0065630397236614854,0.002763385146804836,0.0003454231433506045,-1.0,0.01098901098901099,0.001207583625166043,0.007434944237918215,4.9971618126111155e-05,-0.978021978021978,0.0,0.0007163323782234957,4.9971618126111155e-05,-1.0,-1.0,33,6969,3064,8134,98,0.3046153846153846,0,1,97,99,0.025384615384615384,0,0,0,0,1,0,98,0.0,99,0,0,0,0,97,0,0,0.0,27,1190,8135,27,1190,close
derby-B-1554,8134,org/apache/derby/impl/sql/execute,org/apache/derby/impl/sql/execute/CreateTriggerConstantAction.java,3064,True,48,4,17203,1,0,1541,10,151,0.7136038186157518,238,128,0.5378151260504201,1.0,37,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,207,2,STYLE,0.004883546205860256,RCN_REDUNDANT_NULLCHECK_OF_NULL_VALUE,18,2,2,0.07150259067357513,0.000690846286701209,0.000690846286701209,-1.0,0.0,0.0,0.06260032102728733,0.08480126588811351,-1.0,0.0,0.027936962750716332,0.08480126588811351,-0.8981481481481481,-1.0,14,6969,3064,8134,241,0.0,81,358,-117,680,0.007261679860080886,0,0,0,0,0,0,0,0.0,0,136,0,227,0,0,363,-91,0.0028299252821855398,738,1901,8135,5,1168,close
derby-B-538,8134,org/apache/derby/iapi/sql/dictionary,org/apache/derby/iapi/sql/dictionary/CatalogRowFactory.java,3064,True,18,24,4478,1,0,881,3,53,0.7181008902077152,146,143,0.9794520547945206,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,58,6,MALICIOUS_CODE,0.04770848985725019,EI_EXPOSE_REP2,18,2,2,0.02003454231433506,0.002072538860103627,0.000690846286701209,-1.0,0.007874015748031496,0.000868001736003472,0.007434944237918215,4.9971618126111155e-05,-0.9842519685039368,0.0,0.0007163323782234957,4.9971618126111155e-05,-0.9310344827586208,-1.0,12,6969,3064,8134,3,0.0,0,2,1,5,0.00449236298292902,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,1,1,0.001347708894878706,1651,2814,8135,19,1182,close
derby-B-560,8134,org/apache/derby/iapi/sql/dictionary,org/apache/derby/iapi/sql/dictionary/IndexLister.java,3064,True,6,8,4478,1,0,881,2,53,0.58,122,93,0.7622950819672131,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,58,6,MALICIOUS_CODE,0.034560480841472584,EI_EXPOSE_REP,18,2,1,0.02003454231433506,0.002072538860103627,0.0003454231433506045,-1.0,0.01098901098901099,0.001207583625166043,0.007434944237918215,4.9971618126111155e-05,-0.978021978021978,0.0,0.0007163323782234957,4.9971618126111155e-05,-0.9310344827586208,-1.0,6,6969,3064,8134,3,0.0,0,2,1,5,0.00449236298292902,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,1,1,0.001347708894878706,4689,5852,8135,19,1182,close
derby-B-602,8134,org/apache/derby/iapi/store/access,org/apache/derby/iapi/store/access/GlobalXact.java,3064,True,29,3,992,1,20,229,10,35,0.6402877697841727,97,12,0.12371134020618554,0.4137931034482759,6,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,8,1,PERFORMANCE,0.017280240420736292,SBSC_USE_STRINGBUFFER_CONCATENATION,18,2,1,0.002763385146804836,0.0003454231433506045,0.0003454231433506045,-1.0,0.02127659574468085,0.0013882601478798849,0.12349397590361445,0.023834639568557327,-0.9574468085106383,0.0,0.014684813753581662,0.023834639568557327,-1.0,-1.0,7,6969,3064,8134,10,0.0,0,0,10,10,0.013175230566534914,0,0,0,0,0,0,0,0.0,0,10,0,0,0,0,10,10,0.013175230566534914,4083,5246,8135,17,1180,open
lucene-solr-B-1608,13591,org/apache/solr/schema,org/apache/solr/schema/OpenExchangeRatesOrgProvider.java,277,True,50,9,5274,2,0,464,3,118,0.5019157088122606,189,40,0.21164021164021168,1.0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,56,4,STYLE,0.03632148377125193,REC_CATCH_EXCEPTION,20,3,1,0.02085661080074488,0.0014897579143389199,0.00037243947858472997,0.0,0.21739130434782608,0.0043623673113276145,0.1889710827168796,0.4070964043141743,-0.4239130434782609,0.0,0.08385556550283498,0.4070964043141743,-0.9375,0.0,7,2873,277,13591,160,0.00012563603241409635,15,33,127,208,0.02299538300929267,0,0,0,0,0,0,2,0.0,2,0,0,0,0,2,0,0,0.0,205,10803,26424,205,10803,open
tomcat-B-703,17709,org/apache/jasper,org/apache/jasper/JspC.java,2264,True,12,81,417,1,0,203,1,6,0.8797272163670179,1032,411,0.3982558139534884,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,16,13,I18N,0.03954802259887006,DM_DEFAULT_ENCODING,19,1,1,0.010145846544071021,0.008243500317057704,0.0006341154090044388,-1.0,0.020833333333333332,0.010199652777777776,0.05882352941176471,0.0463645668132449,-0.9375,0.0,0.0020876826722338203,0.0463645668132449,-0.7647058823529411,-0.8461538461538461,38,9256,2471,18084,0,0.13333333333333333,0,2,-2,2,0.022222222222222227,0,0,0,0,2,0,0,0.0,2,0,0,0,0,-2,0,0,0.0,337,9163,18084,337,9163,open
derby-B-1235,8134,org/apache/derby/impl/sql/compile,org/apache/derby/impl/sql/compile/CompilerContextImpl.java,3064,True,3,64,56152,1,0,4497,1,235,0.5893358278765201,629,284,0.4515103338632751,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,322,4,MALICIOUS_CODE,0.034560480841472584,EI_EXPOSE_REP,18,2,1,0.11122625215889463,0.001381692573402418,0.0003454231433506045,-1.0,0.01098901098901099,0.001207583625166043,0.007434944237918215,4.9971618126111155e-05,-0.978021978021978,0.0,0.0007163323782234957,4.9971618126111155e-05,-0.9239130434782608,-1.0,29,6969,3064,8134,610,0.0,189,443,167,1242,0.021409778878493668,0,0,0,0,0,0,0,0.0,0,475,0,315,142,0,932,160,0.014748290613587938,507,1670,8135,5,1168,open
derby-B-112,8134,org/apache/derby/catalog/types,org/apache/derby/catalog/types/IndexDescriptorImpl.java,3064,True,3,20,1282,1,0,188,1,16,0.5247252747252747,216,98,0.4537037037037037,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,39,6,MALICIOUS_CODE,0.04770848985725019,EI_EXPOSE_REP2,18,2,1,0.013471502590673576,0.002072538860103627,0.0003454231433506045,-1.0,0.007874015748031496,0.000868001736003472,0.007434944237918215,4.9971618126111155e-05,-0.9842519685039368,0.0,0.0007163323782234957,4.9971618126111155e-05,-1.0,-1.0,10,6969,3064,8134,41,0.0,0,5,36,46,0.04410753575357537,0,0,0,0,0,0,0,0.0,0,27,0,5,0,0,32,22,0.0198019801980198,2580,3743,8135,22,1185,close
lucene-solr-B-1829,12763,org/apache/solr/update,org/apache/solr/update/UpdateLog.java,203,True,0,41,3573,12,4,279,1,56,0.0903954802259887,1001,152,0.15184815184815184,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,66,16,PERFORMANCE,0.040571870170015456,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.02458100558659217,0.0059590316573556795,0.0,0.0,0.1746031746031746,0.00800649477898155,0.20854700854700856,0.11778620008148095,-0.32275132275132273,0.0,0.036407042673828716,0.11778620008148095,0.1111111111111111,0.0,35,3842,341,14560,177,0.08769869115943969,3,98,79,278,0.04986727672818059,2,2,0,4,5,0,20,0.026845637583892617,25,3,0,3,0,15,6,0,0.0016329715248432626,15,10613,26424,15,10613,open
derby-B-2262,6393,org/apache/derby/impl/tools/ij,org/apache/derby/impl/tools/ij/ijResultSetResult.java,2336,True,6,9,10072,1,0,797,1,53,0.8148148148148148,44,19,0.4318181818181818,1.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,236,5,MALICIOUS_CODE,0.04770848985725019,EI_EXPOSE_REP2,18,2,2,0.08151986183074265,0.0017271157167530224,0.000690846286701209,-1.0,0.007874015748031496,0.000868001736003472,0.007434944237918215,4.9971618126111155e-05,-0.9842519685039368,0.0,0.0007163323782234957,4.9971618126111155e-05,-1.0,-1.0,0,5228,2336,6393,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,5230,6393,8135,153,1316,close
